,repo_name,star,fork,watch,issue,tags,description,contributers,license,repo_url,most_used_lang
425,django-positions,1,0,1,0,[],A Django field for custom model ordering. (setuptools compatible patch ),1,other,https://github.com/uggedal/django-positions.git,Python
426,docker,0,0,0,0,[],Docker - the open-source application container engine,30,apache-2.0,https://github.com/uggedal/docker.git,Go
427,docker-overlay,0,0,0,0,[],Gentoo overlay for Docker,1,,https://github.com/uggedal/docker-overlay.git,Shell
428,dotfiles,1,0,1,0,[],User config,1,,https://github.com/uggedal/dotfiles.git,Shell
429,emacs.d,0,0,0,0,[],My evil Emacs configuration,6,,https://github.com/uggedal/emacs.d.git,
430,feedhq,0,0,0,0,[],FeedHQ is a web-based feed reader,2,bsd-3-clause,https://github.com/uggedal/feedhq.git,Python
431,fish-shell,0,0,0,0,[],The user-friendly command line shell.,30,,https://github.com/uggedal/fish-shell.git,C++
432,gitoff,0,0,0,0,[],Git WWW interface,1,isc,https://github.com/uggedal/gitoff.git,C
433,going,1,0,1,0,[],Simple process supervisor,1,isc,https://github.com/uggedal/going.git,C
434,gruvbox.nvim,0,0,0,0,[],Lua port of the most famous vim colorscheme,7,mit,https://github.com/uggedal/gruvbox.nvim.git,
435,halcyon,2,0,2,0,[],JSON Web App Framework,1,other,https://github.com/uggedal/halcyon.git,Java
436,jellyfin-media-player,0,0,0,0,[],Jellyfin Desktop Client based on Plex Media Player,30,gpl-2.0,https://github.com/uggedal/jellyfin-media-player.git,C++
437,jftui,0,0,0,0,[],Jellyfin Terminal User Interface,2,unlicense,https://github.com/uggedal/jftui.git,
438,jsoup,1,1,1,0,[],Java HTML Parser,2,mit,https://github.com/uggedal/jsoup.git,Java
439,kokki,1,1,1,0,[],System configuration management framework influenced by Chef,3,other,https://github.com/uggedal/kokki.git,Python
440,libcloud,1,1,1,0,[],Linode fixes,6,apache-2.0,https://github.com/uggedal/libcloud.git,Python
441,liblogging,0,0,0,0,[],an easy to use and lightweight signal-safe logging library,3,other,https://github.com/uggedal/liblogging.git,
442,littlechef,0,0,0,0,[],Cook with Chef without a Chef Server,8,apache-2.0,https://github.com/uggedal/littlechef.git,Python
443,acronymium,1,0,1,0,[],Generates acronyms according to rules,0,epl-1.0,https://github.com/mmower/acronymium.git,Clojure
444,aido,10,1,10,1,"['clojure', 'behaviour-tree']",Clojure behaviour tree library,0,epl-1.0,https://github.com/mmower/aido.git,Clojure
445,alonetone,4,1,4,0,[],The kick ass (non-commercial) home for musicians and their music,5,,https://github.com/mmower/alonetone.git,JavaScript
446,bishop,24,7,24,2,[],A bayesian classifier library for Ruby,1,,https://github.com/mmower/bishop.git,Ruby
447,blueprint-css,2,0,2,0,[],A CSS framework that aims to cut down on your CSS development time,9,other,https://github.com/mmower/blueprint-css.git,Ruby
448,bones,1,0,1,0,[],A kind of cranky app for tracking weight & eating.,1,,https://github.com/mmower/bones.git,JavaScript
449,caisson,0,0,0,0,[],Automatically exported from code.google.com/p/caisson,0,,https://github.com/mmower/caisson.git,
450,cell-culture-1,0,0,0,0,[],A first go at Langston's cellular automata in the browser,1,,https://github.com/mmower/cell-culture-1.git,JavaScript
451,cell-culture-3,0,0,0,0,[],"Extended the cellculture library to do Conway's ""Game of Life""",1,other,https://github.com/mmower/cell-culture-3.git,JavaScript
452,clojure-lanterna,0,0,0,0,[],A Clojurey wrapper around the Lanterna terminal output library.,3,,https://github.com/mmower/clojure-lanterna.git,Clojure
453,CocoaAsyncSocket,1,0,1,0,[],Asynchronous socket networking library for Mac and iOS,8,,https://github.com/mmower/CocoaAsyncSocket.git,Objective-C
454,codox,0,0,0,0,[],Clojure documentation tool,6,,https://github.com/mmower/codox.git,Clojure
455,collider,0,0,0,0,[],An Overtone based particle collider instrument,1,epl-1.0,https://github.com/mmower/collider.git,Clojure
456,coreplus,3,0,3,0,[],Some extensions to Ruby Core & Stdlib that I use,1,,https://github.com/mmower/coreplus.git,Ruby
457,crashcity,2,0,2,0,[],Open crash logging application,1,,https://github.com/mmower/crashcity.git,
458,cwmapper,0,0,0,0,[],Central Working Mapper,1,,https://github.com/mmower/cwmapper.git,Clojure
459,dependency,0,0,0,0,[],A data structure for representing dependency graphs in Clojure,2,,https://github.com/mmower/dependency.git,HTML
460,dg834statsd,2,0,2,0,[],An ADSL line stats collecting daemon for DG834v1 routers,1,,https://github.com/mmower/dg834statsd.git,Ruby
461,diffly,9,2,9,0,[],"Diffly is a tool for exploring Subversion working copies. It shows all files with changes and, clicking on a file, shows a highlighted view of the changes for that file. When you are ready to commit Diffly makes it easy to select the files you want to check-in and assemble a useful commit message.",1,mit,https://github.com/mmower/diffly.git,Objective-C
462,elysium,41,5,41,3,[],A Generative MIDI Sequencer for Mac OS X,3,mit,https://github.com/mmower/elysium.git,Objective-C
463,embeddable-macruby,2,0,2,0,[],Fixes MacRuby to build the framework inherently relocatable and to load fixed BridgeSupport metadata from the framework.,1,,https://github.com/mmower/embeddable-macruby.git,
464,epic,1,0,1,0,[],Parser combinator library for Elixir projects,0,apache-2.0,https://github.com/mmower/epic.git,Elixir
465,errata_plugin,1,0,1,0,[],Rails plugin for logging errata for the Errata client,1,mit,https://github.com/mmower/errata_plugin.git,Ruby
466,expectations-test-case,0,0,0,1,[],,1,,https://github.com/mmower/expectations-test-case.git,Clojure
467,Freeman,3,0,3,0,[],An attempt to automate some aspects of building in Native Instruments Reaktor 5,1,mit,https://github.com/mmower/Freeman.git,Objective-C
468,Gen,12,3,12,1,[],Objective-C Code Generator,1,bsd-3-clause,https://github.com/mmower/Gen.git,Objective-C
469,GMCodeEditor,0,1,0,0,[],An objective-C code editing component.,1,,https://github.com/mmower/GMCodeEditor.git,Objective-C
470,godo,9,2,9,0,[],go (to project) do (stuffs),2,,https://github.com/mmower/godo.git,Ruby
471,Grayson,1,0,1,0,[],The application I built to help myself track spending & budget for purchases,0,,https://github.com/mmower/Grayson.git,
472,GRMustache.swift,0,0,0,0,[],Flexible Mustache templates for Swift,10,mit,https://github.com/mmower/GRMustache.swift.git,Swift
473,abhay.github.io,0,0,0,0,[],,1,,https://github.com/abhay/abhay.github.io.git,
474,addressable,1,0,1,0,[],Addressable is a replacement for the URI implementation that is part of Ruby's standard library. It more closely conforms to the relevant RFCs and adds support for IRIs and URI templates. ,1,other,https://github.com/abhay/addressable.git,Ruby
475,bodega-bot-guesser,0,0,0,0,[],Guesses at @BodegaBot tweets,1,,https://github.com/abhay/bodega-bot-guesser.git,Ruby
476,bundles,0,1,0,0,[],Index for TextMate bundles available via git,3,,https://github.com/abhay/bundles.git,
477,calais,136,50,136,6,[],A Ruby interface to the Open Calais API (http://opencalais.com),12,mit,https://github.com/abhay/calais.git,Ruby
478,chronic,3,0,3,0,[],Chronic is a pure Ruby natural language date parser.,2,,https://github.com/abhay/chronic.git,Ruby
479,dm-core,1,0,1,0,[],DataMapper - Core,30,mit,https://github.com/abhay/dm-core.git,Ruby
480,dm-more,1,0,1,0,[],"Extras for DataMapper, including bridges to DataObjects::Migrations and Merb::DataMapper",30,mit,https://github.com/abhay/dm-more.git,Ruby
481,dynomite,1,0,1,0,[],Open source dynamo clone written in Erlang.,1,bsd-3-clause,https://github.com/abhay/dynomite.git,Erlang
482,erlang,0,1,0,0,[],"Erlang with extra unofficial patches (see branches for patches in development, alterline for merged patches)",2,,https://github.com/abhay/erlang.git,Erlang
483,erlang-bcrypt,14,109,14,0,[],Erlang wrapper for OpenBSD's Blowfish password hashing code,13,other,https://github.com/abhay/erlang-bcrypt.git,C
484,erlang_nginx,1,4,1,1,[],A proof of concept to demonstrate how nginx and Erlang play nicely together.,2,,https://github.com/abhay/erlang_nginx.git,C
485,erldis,0,1,0,0,[],redis erlang client library (imported from bitbucket),5,other,https://github.com/abhay/erldis.git,Erlang
486,erlectricity,1,0,1,0,[],Erlectricity exposes Ruby to Erlang and vice versa.,4,,https://github.com/abhay/erlectricity.git,Ruby
487,eunit,11,4,11,0,[],"Git tracking branch of EUnit, a unit testing framework for Erlang",1,lgpl-2.1,https://github.com/abhay/eunit.git,Erlang
488,extlib,1,0,1,0,[],General Ruby extensions for DataMapper and DataObjects,18,other,https://github.com/abhay/extlib.git,Ruby
489,fuzed,4,1,4,0,[],"A new revision of Fuzed, the Erlang-based frontend for web apps.",3,other,https://github.com/abhay/fuzed.git,Erlang
490,gchart,36,14,36,0,[],"GChart exposes the Google Chart API (http://code.google.com/apis/chart) via a friendly Ruby interface. It can generate the URL for a given chart (for webpage use), or download the generated PNG (for offline use).",0,,https://github.com/abhay/gchart.git,Ruby
491,gladman-aes,6,6,6,1,[],Git mirror of Brian Gladman's AES code,1,,https://github.com/abhay/gladman-aes.git,C
492,heroku-buildpack-libsodium,0,0,0,0,[],libsodium/rbnacl buildpack for Heroku,7,mit,https://github.com/abhay/heroku-buildpack-libsodium.git,Shell
493,HIP,0,0,0,0,[],Helium Improvement Proposals,10,apache-2.0,https://github.com/abhay/HIP.git,
494,ibrowse,0,0,0,0,[],Erlang HTTP client,2,other,https://github.com/abhay/ibrowse.git,Erlang
495,IR_Black-for-Intellij-Idea-X,0,0,0,0,[],IR_Black color scheme for Intellij Idea - The best color scheme around for coding.,3,,https://github.com/abhay/IR_Black-for-Intellij-Idea-X.git,Shell
496,minesweeper,0,0,0,0,[],,1,,https://github.com/abhay/minesweeper.git,
497,mochiweb.old,7,4,7,0,[],Erlang HTTP toolkit,1,other,https://github.com/abhay/mochiweb.old.git,Erlang
498,mooish-template,0,1,0,0,[],A template for building and organizing your Javascript code like Mootools. Great starting-point for Mootools plugins or classes. ,1,,https://github.com/abhay/mooish-template.git,JavaScript
499,neotoma,0,1,0,0,[],Erlang library and packrat parser-generator for parsing expression grammars.,6,mit,https://github.com/abhay/neotoma.git,Erlang
500,Octosplit,0,0,0,0,[],Chrome extension that provides side by side diffs in GitHub (WIP),2,mit,https://github.com/abhay/Octosplit.git,JavaScript
501,pyphysim,0,0,0,0,[],Simulation of Digital Communication (physical layer) in Python.,1,gpl-2.0,https://github.com/abhay/pyphysim.git,
502,rails-uikit,0,0,0,0,[],UIKit3 for Ruby on Rails • https://getuikit.com,2,,https://github.com/abhay/rails-uikit.git,
503,alacritty,0,0,0,0,[],"A cross-platform, GPU enhanced terminal emulator",17,apache-2.0,https://github.com/benburkert/alacritty.git,Rust
504,ansible-coreos-bootstrap,0,0,0,0,[],bootstrap a coreos machine for control via ansible,3,mit,https://github.com/benburkert/ansible-coreos-bootstrap.git,Python
505,bootstrap-razor,2,0,2,0,[],A simple script to get up and running with Razor.,1,,https://github.com/benburkert/bootstrap-razor.git,Shell
506,brew2deb,3,2,3,1,[],homebrew + fpm = debian packages,2,,https://github.com/benburkert/brew2deb.git,Ruby
507,cheeseman,1,0,1,0,[],,1,,https://github.com/benburkert/cheeseman.git,Go
508,chef,1,0,1,0,[],"A systems integration framework, built to bring the benefits of configuration management to your entire infrastructure.",30,apache-2.0,https://github.com/benburkert/chef.git,Ruby
509,chef_fail,1,0,1,0,[],,1,,https://github.com/benburkert/chef_fail.git,Ruby
510,collectd-cloudwatch,0,0,0,0,[],A collectd plugin for sending data to Amazon CloudWatch,6,mit,https://github.com/benburkert/collectd-cloudwatch.git,Python
511,community_shelf,14,1,14,0,[],"A simple app for managing a bookshelf, and a demo app for DataMapper, Merb, merb-cache",2,,https://github.com/benburkert/community_shelf.git,Ruby
512,compleat,1,1,1,0,[],Generate command-line completions from simple usage descriptions.,2,,https://github.com/benburkert/compleat.git,Haskell
513,cruisecontrolrb,85,10,85,0,[],"CruiseControl.rb is a continuous integration tool, written in Ruby. It is quick to install, simple to use and easy to hack.",3,apache-2.0,https://github.com/benburkert/cruisecontrolrb.git,Ruby
514,crypto,0,0,0,0,[],[mirror] Go supplementary cryptography libraries,30,other,https://github.com/benburkert/crypto.git,Go
515,database-recipes,4,0,4,0,[],A starter repo for custom chef recipes on EY's cloud platform,1,,https://github.com/benburkert/database-recipes.git,Ruby
516,dm-is-permalink,2,0,2,0,[],permalinks for DM,1,mit,https://github.com/benburkert/dm-is-permalink.git,
517,dns,36,7,36,2,"['go', 'dns']",DNS client & server package for Go,2,mit,https://github.com/benburkert/dns.git,Go
518,docker,0,0,0,0,[],Docker - the open-source application container engine,30,apache-2.0,https://github.com/benburkert/docker.git,Go
519,docker-fluentd-librato,0,1,0,0,[],,2,,https://github.com/benburkert/docker-fluentd-librato.git,Shell
520,doozque,2,0,2,0,[],"Resque is a Redis-backed Ruby library for creating background jobs, placing those jobs on multiple queues, and processing them.",30,mit,https://github.com/benburkert/doozque.git,Ruby
521,dot-compleat,4,1,4,0,[],my .compleat directory,1,,https://github.com/benburkert/dot-compleat.git,
522,dotfiles,0,0,0,0,[],"These are my dotfiles. There are many like them, but these ones are mine.",1,,https://github.com/benburkert/dotfiles.git,Vim script
523,dvorax0r,2,0,2,0,[],custom key bindings for KeyRemap4MacBook,1,other,https://github.com/benburkert/dvorax0r.git,C++
524,emp,25,2,25,0,[],EMP = Event Machine + xMPp,1,,https://github.com/benburkert/emp.git,Ruby
525,engineyard,1,1,1,0,[],Deploy to Engine Yard Cloud from the command line,7,mit,https://github.com/benburkert/engineyard.git,Ruby
526,epticsmix,5,4,5,0,[],vanity me for skiing,1,,https://github.com/benburkert/epticsmix.git,Ruby
527,eventmachine,0,0,0,0,[],"EventMachine: fast, simple event-processing library for Ruby programs",30,other,https://github.com/benburkert/eventmachine.git,Ruby
528,excon,1,1,1,0,[],EXtended http(s) CONnections,3,,https://github.com/benburkert/excon.git,Ruby
529,extlib,2,0,2,0,[],General Ruby extensions for DataMapper and DataObjects,13,mit,https://github.com/benburkert/extlib.git,Ruby
530,ey-backup,7,1,7,0,[],backup gem for backing up databases and filesystems to s3 with rolling windows and a download reapply backup script,1,mit,https://github.com/benburkert/ey-backup.git,Ruby
531,ey-check,1,0,1,0,[],,1,,https://github.com/benburkert/ey-check.git,
532,faraday,0,0,0,0,[],"Simple, but flexible HTTP client library, with support for multiple backends.",30,mit,https://github.com/benburkert/faraday.git,Ruby
533,acts,0,0,0,0,[],Another Calendar-based Tarsnap Script,5,,https://github.com/sr/acts.git,Shell
534,agent-plugins,2,0,2,0,[],A collection of custom plugins for the Cloudkick agent,4,,https://github.com/sr/agent-plugins.git,Python
535,ansible-go,0,0,0,0,[],"Ansible role that installs Go (http://golang.org/). The latest stable release that has been compiled for x86 64-bit Linux systems is installed by default, and different platforms and versions are supported by modifying the role variables.",7,,https://github.com/sr/ansible-go.git,Shell
536,ansible-playbook-dev,1,0,1,0,[],ansible playbook I use for my remote development and auxiliary machine,1,mit,https://github.com/sr/ansible-playbook-dev.git,Shell
537,ansible-role-buildkite-agent,0,0,0,0,[],Install the Buildkite.com agent on Ubuntu,1,mit,https://github.com/sr/ansible-role-buildkite-agent.git,Shell
538,ansible-role-cbk,0,0,0,0,[],,1,mit,https://github.com/sr/ansible-role-cbk.git,Shell
539,ape,8,1,8,1,[],The Atom Protocol Exerciser,2,mit,https://github.com/sr/ape.git,Ruby
540,aperorb-paris,2,1,2,0,[],,2,,https://github.com/sr/aperorb-paris.git,Ruby
541,atom,3,0,3,0,[],Ruby library for working with the Atom 1.0 syndication format,2,other,https://github.com/sr/atom.git,
542,atom-test,4,0,4,0,[],Atom syndication format test suite for Ruby. ,1,,https://github.com/sr/atom-test.git,Ruby
543,atom-tools,10,7,10,1,[],mirror of the darcs repository (ruby lib for atom/atompub),2,other,https://github.com/sr/atom-tools.git,Ruby
544,beadmin,4,1,4,0,[],Python scripts hacked together to manage bearnaise.net,2,gpl-3.0,https://github.com/sr/beadmin.git,Python
545,bob,3,1,3,0,[],Bob the Builder will build your codes,4,mit,https://github.com/sr/bob.git,Ruby
546,bob-test,3,1,3,0,[],Test helpers for Bob's family,1,mit,https://github.com/sr/bob-test.git,Ruby
547,bobette,2,1,2,0,[],Bob's sister,1,,https://github.com/sr/bobette.git,Ruby
548,bundler,2,1,2,0,[],,3,mit,https://github.com/sr/bundler.git,Ruby
549,cbk,4,0,4,0,[],Backup personnal data hosted on third party services,1,mit,https://github.com/sr/cbk.git,Shell
550,cert-manager-webhook-dnsimple,1,0,1,1,"['cert-manager', 'cert-manager-webhook']",DNSimple provider for cert-manager,1,bsd-3-clause,https://github.com/sr/cert-manager-webhook-dnsimple.git,Go
551,chef-deploy,2,1,2,0,[],Chef Resources and Providers for deploying ruby web apps without capistrano,3,apache-2.0,https://github.com/sr/chef-deploy.git,Ruby
552,cijoe,2,1,2,0,[],CI Joe is a fun Continuous Integration server.,12,mit,https://github.com/sr/cijoe.git,Ruby
553,Connect,2,1,2,0,[],Connect is a middleware layer for Node.js,2,,https://github.com/sr/Connect.git,JavaScript
554,connect-basic-auth,6,3,6,2,[],basic auth middleware for Connect,1,mit,https://github.com/sr/connect-basic-auth.git,JavaScript
555,couchdb-mail,5,0,5,0,[],Playing around with CouchDB and Email,1,,https://github.com/sr/couchdb-mail.git,
556,couchy,6,0,6,0,[],"Simple, no-frills Ruby library around CouchDB's RESTful API",2,,https://github.com/sr/couchy.git,Ruby
557,develop.github.com,2,1,2,0,[],API Documentation for GitHub,8,,https://github.com/sr/develop.github.com.git,JavaScript
558,dm-more,1,1,1,0,[],"Extras for DataMapper, including bridges to DataObjects::Migrations and Merb::DataMapper",30,mit,https://github.com/sr/dm-more.git,Ruby
559,dm-redis-adapter,3,1,3,0,[],A DataMapper adapter for redis,2,mit,https://github.com/sr/dm-redis-adapter.git,Ruby
560,docs,0,0,0,0,[],The source files for the Buildkite documentation,6,mit,https://github.com/sr/docs.git,HTML
561,dst,8,3,8,1,[],todo-list manager I wrote back in 2008 with the help of Gregory Brown in order to learn Ruby and TDD,1,mit,https://github.com/sr/dst.git,Ruby
562,dumbapp,7,1,7,0,[],DumbApp is a simple AtomPub (RFC 5023) implementation based on Mongrel and ActiveRecord.,1,mit,https://github.com/sr/dumbapp.git,Ruby
563,acts_as_network,1,1,1,0,[],Rails plugin for cleanly modeling social networks using ActiveRecord,3,mit,https://github.com/queso/acts_as_network.git,Ruby
564,akismet,0,0,0,0,[],Meteor wrapper for NPM akismet-api,1,,https://github.com/queso/akismet.git,JavaScript
565,ama,1,0,1,0,[],Ask me anything!,3,,https://github.com/queso/ama.git,
566,anywherejs-template,0,0,0,1,[],,1,mit,https://github.com/queso/anywherejs-template.git,JavaScript
567,autoserialize,0,0,0,0,[],,5,mit,https://github.com/queso/autoserialize.git,Ruby
568,auto_follow,2,0,2,0,[],Twitter auto follow script,1,,https://github.com/queso/auto_follow.git,Ruby
569,Beethub,0,0,0,0,[],Offers a simple management system for non-profits,1,mit,https://github.com/queso/Beethub.git,JavaScript
570,boozio-web,0,0,0,0,[],,2,,https://github.com/queso/boozio-web.git,HTML
571,chatApp,1,0,1,0,[],A simple app built during an AirPair session.,9,,https://github.com/queso/chatApp.git,JavaScript
572,cijoe,1,0,1,0,[],CI Joe is a fun Continuous Integration server.,24,mit,https://github.com/queso/cijoe.git,Ruby
573,cincyrb,0,0,0,0,[],Cincinnati.rb web app,4,,https://github.com/queso/cincyrb.git,Ruby
574,crater-remote-conf,0,0,0,0,[],,1,,https://github.com/queso/crater-remote-conf.git,CSS
575,daemon-kit,2,1,2,0,[],"Daemon Kit aims to simplify creating Ruby daemons by providing a sound application skeleton (through a generator), task specific generators (jabber bot, etc) and robust environment management code.",6,,https://github.com/queso/daemon-kit.git,Ruby
576,dotfiles,2,0,2,0,[],My OSX dotfiles,1,,https://github.com/queso/dotfiles.git,Shell
577,dryopteris,0,0,0,0,[],HTML sanitization using Nokogiri,6,,https://github.com/queso/dryopteris.git,Ruby
578,electron-next,0,0,0,0,[],Build Electron apps using Next.js,3,mit,https://github.com/queso/electron-next.git,JavaScript
579,envelopes,0,0,0,0,[],A quick budgeting app based on the envelope system,1,,https://github.com/queso/envelopes.git,Ruby
580,follower-down,0,0,0,0,[],Shutdown page for follower.io,1,,https://github.com/queso/follower-down.git,
581,gatsby-remark-reading-time,0,0,0,0,[],Gatsby remark plugin to add an estimated reading time field to all remark nodes,2,mit,https://github.com/queso/gatsby-remark-reading-time.git,JavaScript
582,general-hawk,2,1,2,1,[],A Sinatra app to monitor multiple CIJoe Projects,1,,https://github.com/queso/general-hawk.git,Ruby
583,github-services,2,0,2,0,[],Official GitHub Services Integration,15,mit,https://github.com/queso/github-services.git,Ruby
584,GitHunt,0,0,0,0,[],An Apollo full-stack example app: vote for your favorite GitHub repos!,19,mit,https://github.com/queso/GitHunt.git,JavaScript
585,give,1,0,1,0,[],A donation page for Meteor using Stripe,1,,https://github.com/queso/give.git,JavaScript
586,guide,0,0,0,0,[],How do I use Meteor?,7,,https://github.com/queso/guide.git,JavaScript
587,homebrew,0,1,0,0,[],The missing package manager for OS X,30,,https://github.com/queso/homebrew.git,Ruby
588,homebridge-ecobee3-lite-sensors,0,0,0,1,[],Homebridge plugin that exposes Ecobee 3 Lite sensors as HomeKit accessories,0,,https://github.com/queso/homebridge-ecobee3-lite-sensors.git,
589,hoptoad_notifier,2,2,2,1,[],Reports exceptions to Hoptoad,1,,https://github.com/queso/hoptoad_notifier.git,Ruby
590,impressionist,0,0,0,0,[],A fork that supports redis,2,mit,https://github.com/queso/impressionist.git,Ruby
591,integrity-campfire,2,11,2,0,[],Campfire notifier for the Integrity continuous integration server,2,,https://github.com/queso/integrity-campfire.git,Ruby
592,joshowens.dev,0,0,0,0,[],My blog,1,mit,https://github.com/queso/joshowens.dev.git,JavaScript
593,.dotfiles,11,1,11,0,[],,1,,https://github.com/drnic/.dotfiles.git,Shell
594,4th_and_king,1,0,1,0,[],README only idea,1,,https://github.com/drnic/4th_and_king.git,
595,8cpj,3,1,3,0,[],the octocat's pajamas: this is a fork of why's original project. I added unit tests and refactored the project. He didn't want them. Go back to the early commits to find where why left off. ,1,mit,https://github.com/drnic/8cpj.git,JavaScript
596,agent,0,0,0,0,[],The Buildkite Agent is an open-source toolkit written in Golang for securely running build jobs on any device or network,30,mit,https://github.com/drnic/agent.git,
597,alexa-skill-dice-roll,0,0,0,0,[],,1,,https://github.com/drnic/alexa-skill-dice-roll.git,Go
598,aliyun-cli,0,0,0,0,[],Alibaba Cloud CLI,17,apache-2.0,https://github.com/drnic/aliyun-cli.git,Go
599,appscrolls,221,29,221,24,[],"The App Scrolls is a magical tool to generate new Rails apps and modify existing Rails applications (coming) to include your favourite, powerful magic. ",23,mit,https://github.com/drnic/appscrolls.git,Ruby
600,apt-buildpack,0,0,0,0,[],,2,mit,https://github.com/drnic/apt-buildpack.git,Go
601,ardupilot,1,0,1,0,[],"ArduPlane, ArduCopter, ArduRover source",30,gpl-3.0,https://github.com/drnic/ardupilot.git,C++
602,ardupilot-ci,0,0,0,0,[],,1,,https://github.com/drnic/ardupilot-ci.git,Shell
603,ardupilot_wiki,0,0,0,0,[],Repository for Ardupilot wiki issues and wiki-specific website infrastructure.,30,other,https://github.com/drnic/ardupilot_wiki.git,Python
604,asciidoc-samples,0,0,0,0,[],A repository of AsciiDoc source files for testing AsciiDoc rendering on GitHub.,2,,https://github.com/drnic/asciidoc-samples.git,
605,associated_with,2,1,2,0,[],Ruby on Rails check if object1 is associated object2,2,mit,https://github.com/drnic/associated_with.git,Ruby
606,authrecipe,0,0,0,0,[],A recipe for using Buffalo & Password Authentication,4,,https://github.com/drnic/authrecipe.git,Go
607,awesome-operators,0,0,0,0,[],A resource tracking a number of Operators out in the wild.,30,,https://github.com/drnic/awesome-operators.git,
608,awesome-oss-mentors,0,0,0,0,[],List of OSS contributors willing to help others with their first pull requests!,27,mit,https://github.com/drnic/awesome-oss-mentors.git,
609,aws_student_accounts,1,1,1,0,[],Manage student AWS accounts in bulk,1,mit,https://github.com/drnic/aws_student_accounts.git,Ruby
610,babygopher-site,15,4,15,2,[],Landing page for getting yourself the Baby Gopher badge for your first Golang projects,1,,https://github.com/drnic/babygopher-site.git,
611,Backbone.tmbundle,20,2,20,1,[],,1,,https://github.com/drnic/Backbone.tmbundle.git,
612,baseimage-docker,0,0,0,0,[],A minimal Ubuntu base image modified for Docker-friendliness,3,mit,https://github.com/drnic/baseimage-docker.git,Python
613,Bats.tmbundle,10,1,10,0,[],,2,,https://github.com/drnic/Bats.tmbundle.git,
614,bcat,1,1,1,0,[],A pipe to browser utility,4,other,https://github.com/drnic/bcat.git,Ruby
615,betaflight-configurator,0,0,0,0,[],Cross platform configuration tool for the cleanflight firmware,30,gpl-3.0,https://github.com/drnic/betaflight-configurator.git,JavaScript
616,blinksale-greasemonkey,3,1,3,0,[],Greasemonkey/GreaseKit extensions for Blinksale,1,mit,https://github.com/drnic/blinksale-greasemonkey.git,Ruby
617,blue-ridge,7,1,7,0,[],JavaScript BDD Rails Plugin (using Screw.Unit and env.js),7,mit,https://github.com/drnic/blue-ridge.git,JavaScript
618,blue-ridge-tmbundle,3,1,3,0,[],"TextMate support for the Blue Ridge JavaScript Testing Rails Plugin (Screw.Unit, Smoke, etc.)",1,,https://github.com/drnic/blue-ridge-tmbundle.git,Ruby
619,bolo-boshrelease,0,0,0,0,[],A BOSH release for deploying a Bolo Monitoring System,4,apache-2.0,https://github.com/drnic/bolo-boshrelease.git,Shell
620,bom-charts,1,0,1,1,[],Mobile-friendly BOM charts,1,,https://github.com/drnic/bom-charts.git,HTML
621,bom-charts-lsalt,0,0,0,0,[],,1,,https://github.com/drnic/bom-charts-lsalt.git,TypeScript
622,bootstrap-cf-plugin,0,0,0,0,[],,4,,https://github.com/drnic/bootstrap-cf-plugin.git,Ruby
623,aaws,2,0,2,0,[],API wrapper for Amazon Associates Web Service.,1,mit,https://github.com/danwrong/aaws.git,Ruby
624,acts-as-money,7,2,7,0,[],Extensions to Active Record for dealing with storing currency.  Compatible with Active Merchant.,1,mit,https://github.com/danwrong/acts-as-money.git,Ruby
625,ar-openid-store,5,5,5,1,[],JanRain's OpenID store for ActiveRecord jammed into a gem,1,mit,https://github.com/danwrong/ar-openid-store.git,Ruby
626,code-highlighter,65,8,65,3,[],"A compact, extensible code highlighter written in JavaScript",1,,https://github.com/danwrong/code-highlighter.git,JavaScript
627,couchrestler,11,0,11,0,[],A CouchDB interface for node.js written on top of Restler,1,mit,https://github.com/danwrong/couchrestler.git,JavaScript
628,danwebb.net,0,0,0,0,[],Personal site,1,mit,https://github.com/danwrong/danwebb.net.git,JavaScript
629,evil,4,0,4,0,[],A tool for creating websites from web service data.,1,mit,https://github.com/danwrong/evil.git,Ruby
630,flight-sandbox,0,0,0,0,[],Playing around with ideas for Flight,1,,https://github.com/danwrong/flight-sandbox.git,JavaScript
631,google-analytics,7,0,7,1,[],,1,other,https://github.com/danwrong/google-analytics.git,Ruby
632,httparty,2,1,2,0,[],"Makes http fun! Also, makes consuming restful web services dead easy.",9,mit,https://github.com/danwrong/httparty.git,Ruby
633,iso_codes,7,1,7,0,[],"ISO code lookups in Ruby for Currencies, Countries and Languages.",1,mit,https://github.com/danwrong/iso_codes.git,Ruby
634,jasmine-flight,0,0,0,0,[],Extensions to the Jasmine test framework for use with Flight,7,mit,https://github.com/danwrong/jasmine-flight.git,JavaScript
635,jplayer,5,1,5,0,[],A Flash-based mp3 player plugin for jQuery originally written by Happy Worm,1,,https://github.com/danwrong/jplayer.git,ActionScript
636,jruby-rack,2,0,2,0,[],Rack for JRuby and Java appservers,23,other,https://github.com/danwrong/jruby-rack.git,Ruby
637,liquid-inheritance,21,10,21,4,[],Django-style template inheritance for the Liquid templating language,1,mit,https://github.com/danwrong/liquid-inheritance.git,
638,loadbuilder,24,8,24,9,[],Node package for building combine minified JavaScript files for use with Loadrunner,5,,https://github.com/danwrong/loadbuilder.git,JavaScript
639,loadrunner,279,39,279,14,[],"Simple, flexible and sane JavaScript loader and build tool for browsers.",5,mit,https://github.com/danwrong/loadrunner.git,JavaScript
